2
63.98400300
3599.57209333
3521.54534261
10.55963621
61.44789501
3602.23823420
3523.67563914
10.57234166
60.60745331
3603.41701903
3526.38854475
10.63305556
62.76169167
3604.81204835
3528.85172744
10.85354025
14404
3442
3600
1031
